movie_id,title,genres,release_date,runtime,popularity,imdb_rating
43239,Silk Stockings,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",18-07-1957,117,2.690792,6.9
32328,Gay Purr-ee,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",24-10-1962,85,1.976192,6.4
37264,Straight Talk,"[{'id': 35, 'name': 'Comedy'}]",03-04-1992,91,2.30139,6
2263,Music Box,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",22-12-1989,124,5.397405,6.8
6949,"What's Up, Doc?","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",09-03-1972,94,3.427108,7.3
14411,Sinbad: Legend of the Seven Seas,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",02-07-2003,86,8.388773,6.6
33339,Camp,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",05-09-2003,114,6.411695,5.6
3055,Valley of the Dolls,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27-12-1967,123,2.474398,6.7
33521,Dracula,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",20-07-1979,109,3.31004,6.4
9616,The Order,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",05-09-2003,102,5.370818,4.8
10619,Once Upon a Time in China III,"[{'id': 28, 'name': 'Action'}]",01-01-1993,105,8.507688,6.7
16563,Seven Brides for Seven Brothers,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 10402, 'name': 'Music'}]",22-07-1954,102,5.748536,7.1
24203,Desk Set,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",02-08-1957,103,2.007373,6.9
10407,Housesitter,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",12-06-1992,102,4.569249,5.6
9292,Hudson Hawk,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",23-05-1991,100,9.782014,5.4
3062,42nd Street,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",02-02-1933,89,4.718154,6.1
12708,That Touch of Mink,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",14-06-1962,99,2.995169,6.2
10023,Dragnet,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",25-06-1987,106,7.907938,5.7
17685,King of Hearts,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",21-12-1966,102,2.202136,6.8
10028,Honey,"[{'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",24-11-2003,94,11.863954,6
3635,Girl with a Pearl Earring,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",31-08-2003,101,7.008512,6.4
52036,The Company,"[{'id': 18, 'name': 'Drama'}]",10-09-2003,112,7.803563,5.7
27465,Once Upon a Crime,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",06-03-1992,94,1.984181,5.3
14239,Cool World,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",10-07-1992,102,11.781895,4.9
16784,Welcome to Mooseport,"[{'id': 35, 'name': 'Comedy'}]",24-02-2004,110,3.832792,4.8
10677,Dirty Dancing: Havana Nights,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27-02-2004,86,4.475359,6
11081,Taking Lives,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",19-03-2004,103,7.85646,6
11024,Scooby-Doo 2: Monsters Unleashed,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",24-03-2004,93,7.65458,5.4
11137,The Prince & Me,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",28-03-2004,111,11.631511,5.9
20640,Woman of the Year,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",19-01-1942,114,2.83303,6.9
13936,Oklahoma!,"[{'id': 37, 'name': 'Western'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",10-10-1955,145,8.455348,6.3
12310,The Four Musketeers,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",31-10-1974,108,5.512439,6.4
31112,"Bon Voyage, Charlie Brown (and Don't Come Back!)","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",01-01-1980,75,0.594899,6.2
25009,Mogambo,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",09-10-1953,115,2.994187,6.2
22682,How to Succeed in Business Without Really Trying,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",01-01-1967,121,3.014635,6.6
43096,Gidget,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",09-04-1959,95,0.802364,5.9
28476,The Phantom Tollbooth,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",07-11-1970,90,1.567121,6.8
5722,Beyond the Valley of the Dolls,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",17-07-1970,109,3.129943,6.6
33738,Take Me Out to the Ball Game,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",09-03-1949,93,1.795678,6.9
40894,Lover Come Back,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20-11-1961,107,5.076113,6.5
27686,State Fair,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",29-08-1945,96,1.81628,6.2
16559,The Picture of Dorian Gray,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",01-03-1945,110,9.080158,7.5
17820,Show Boat,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",13-07-1951,107,2.01799,6.9
20277,The Ugly Dachshund,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",16-02-1966,93,2.159291,6.4
21386,Will Vinton's Claymation Christmas Celebration,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",21-12-1987,24,0.26361,7.6
41463,My Favorite Wife,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",17-05-1940,88,2.063447,7.2
17768,A Funny Thing Happened on the Way to the Forum,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",16-10-1966,99,10.176281,6.1
4380,Shall We Dance?,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",15-10-2004,107,9.082538,5.9
15788,The Bellboy,"[{'id': 35, 'name': 'Comedy'}]",20-07-1960,72,2.738268,6.1
18973,Cinderfella,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18-12-1960,91,2.395067,6.7
74719,"That's Entertainment, Part II","[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",17-05-1976,126,0.661367,6.6
77448,That's Entertainment! III,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",01-07-1994,113,2.788375,7.5
29380,Easter Parade,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",08-07-1948,107,2.28165,6.7
43358,Carrie,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17-07-1952,118,3.415808,5.3
12535,High Anxiety,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",25-12-1977,94,5.101153,6.5
69234,The Phantom of the Opera,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",18-03-1990,168,0.441872,5
43029,Bells Are Ringing,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",23-06-1960,126,5.215541,5.6
14358,Mad Hot Ballroom,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",13-05-2005,105,2.096,7.2
12763,Take the Lead,"[{'id': 10402, 'name': 'Music'}]",17-03-2006,108,5.364459,6.6
9526,A Prairie Home Companion,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",09-06-2006,105,5.114498,6.4
52263,Amityville: Dollhouse,"[{'id': 27, 'name': 'Horror'}]",02-10-1996,93,2.357522,3.5
11058,Godsend,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",30-04-2004,102,11.271148,4.7
10905,The Man with One Red Shoe,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",18-07-1985,90,4.006022,5.4
77120,A League of Ordinary Gentlemen,"[{'id': 99, 'name': 'Documentary'}]",05-05-2004,93,0.006645,0
1591,Nowhere in Africa,"[{'id': 18, 'name': 'Drama'}]",11-12-2001,140,3.02027,7
1583,Lammbock,"[{'id': 35, 'name': 'Comedy'}]",23-08-2001,93,9.634205,7
34847,College,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10-09-1927,66,0.959282,7
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"[{'id': 35, 'name': 'Comedy'}]",08-06-2010,82,6.138381,3.2
8953,Steamboy,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",17-07-2004,126,8.354775,6.4
158,Knockin' on Heaven's Door,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",20-02-1997,87,7.203307,7.6
25126,Six Shooter,"[{'id': 35, 'name': 'Comedy'}]",01-01-2004,27,2.737149,7.5
20871,Gentlemen of Fortune,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",13-12-1971,88,3.142233,7.4
55615,Burn Up!,"[{'id': 16, 'name': 'Animation'}]",21-03-1991,50,0.067036,5
20803,Ivan Vasilyevich Changes His Profession,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",17-09-1973,93,4.700685,7.8
20878,"Kidnapping, Caucasian Style","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",03-04-1967,82,4.100466,7.5
158483,Mei and the Kittenbus,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",01-01-2002,13,2.146182,7.3
24655,The Car,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",12-05-1977,96,3.526676,6.2
20875,Operation Y and Other Shurik's Adventures,"[{'id': 35, 'name': 'Comedy'}]",23-07-1965,95,3.311058,7.5
14092,Ghost in the Shell 2.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",12-07-2008,85,8.820107,7.4
384798,Kill Command,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",13-05-2016,99,8.089782,5.2
1413,M. Butterfly,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",09-09-1993,101,6.516976,6.6
44497,Hustler White,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",19-07-1996,79,1.068288,6.8
62422,Year of the Horse,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",08-10-1997,106,0.405805,3.8
35122,Splendor,"[{'id': 35, 'name': 'Comedy'}]",29-01-1999,93,3.508075,5.5
10831,The Draughtsman's Contract,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",02-10-1982,103,2.444637,6.9
33516,Gothic,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",30-11-1986,84,2.578902,5.8
27362,Drowning by Numbers,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10-09-1988,118,2.264156,7
11347,The Lair of the White Worm,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",14-09-1988,93,9.97466,5.8
4486,Jesus of Montreal,"[{'id': 18, 'name': 'Drama'}]",17-05-1989,119,1.602592,6.8
14267,Female Trouble,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",04-10-1974,97,2.229324,6.9
22784,Boxcar Bertha,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",14-06-1972,92,5.070135,6
42254,Fox and His Friends,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",06-06-1975,123,2.82367,7.6
14269,Polyester,"[{'id': 35, 'name': 'Comedy'}]",29-05-1981,86,5.430699,6.4
11222,The American Friend,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26-06-1977,127,6.710499,7
37997,Permanent Vacation,"[{'id': 18, 'name': 'Drama'}]",01-01-1980,75,2.212593,6
42135,Querelle,"[{'id': 18, 'name': 'Drama'}]",05-08-1982,108,1.29069,6.5
30874,The New York Ripper,"[{'id': 27, 'name': 'Horror'}]",01-01-1982,93,4.273868,5.7
41426,Jubilee,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",01-02-1978,106,1.115491,5.9
9584,Convoy,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",27-06-1978,110,4.925738,6.1
22137,The Kingdom,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",23-11-1994,273,5.230666,8
13553,The Driller Killer,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",15-06-1979,96,2.773173,4.9
9698,Straight to Hell,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",01-01-1986,86,1.044389,4.8
11577,Pat Garrett & Billy the Kid,"[{'id': 37, 'name': 'Western'}]",23-05-1973,106,5.781236,7.2
25504,Shock Corridor,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11-09-1963,101,9.52088,6.5
2546,Zazie dans le métro,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",28-10-1960,89,3.297004,6.6
33560,Totally Fucked Up,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12-01-1993,78,1.520025,6.5
2577,Code 46,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",02-09-2003,92,6.101401,6.2
13702,A Dirty Shame,"[{'id': 35, 'name': 'Comedy'}]",12-09-2004,89,7.665431,5.4
27816,Basket Case 3,"[{'id': 27, 'name': 'Horror'}]",01-02-1992,90,2.452019,4.8
27815,Basket Case 2,"[{'id': 27, 'name': 'Horror'}]",02-03-1990,90,4.052825,5.6
11121,Tess,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",06-10-1979,171,4.400153,6.6
1435,Tarnation,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",19-10-2003,91,1.620207,7.5
57283,Häxan,"[{'id': 27, 'name': 'Horror'}]",18-09-1922,104,2.914798,7.5
33257,Fando and Lis,"[{'id': 14, 'name': 'Fantasy'}]",01-01-1968,93,1.115749,6.8
28054,Suburbia,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",13-04-1984,94,1.778848,6.6
33138,The Times of Harvey Milk,"[{'id': 99, 'name': 'Documentary'}]",07-10-1984,90,2.496262,7.1
114524,Common Threads: Stories from the Quilt,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",01-12-1989,79,0.544277,10
5048,Prospero's Books,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",05-09-1991,120,1.572239,6.5
5051,The Baby of Mâcon,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",01-05-1993,122,4.46536,7.3
49671,Paragraph 175,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",22-01-2000,81,1.095428,4.2
37209,The Saddest Music in the World,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",17-09-2003,100,1.308142,7.9
41569,The Nomi Song,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",23-03-2004,98,0.468995,6.7
28448,Walker,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",04-12-1987,94,1.799311,6.4
47406,Arabian Nights,"[{'id': 18, 'name': 'Drama'}]",20-06-1974,130,2.586007,6
37512,Satan's Brew,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",07-10-1976,113,0.416417,6.9
8220,Dark Habits,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",10-03-1983,114,1.254097,7.4
13073,Palindromes,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",03-09-2004,100,2.754372,6.5
5335,Teorema,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",04-09-1968,98,2.136487,6.8
16231,Wild Zero,"[{'id': 27, 'name': 'Horror'}]",28-08-1999,98,0.869181,5.5
4772,Cul-de-sac,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",01-02-1966,113,3.681667,6.9
18484,Wassup Rockers,"[{'id': 18, 'name': 'Drama'}]",12-09-2005,111,1.489895,6.4
43654,Edward II,"[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",03-09-1991,90,4.556825,5.7
11559,Tideland,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",09-09-2005,120,6.796465,6.3
33583,The Decameron,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",01-01-1971,112,5.619235,6.9
1730,INLAND EMPIRE,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",06-09-2006,180,6.610774,7.1
13318,The Bothersome Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",26-05-2006,90,3.422864,6.9
2266,"Paris, je t'aime","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16-05-2006,120,6.980486,6.7
5691,The Canterbury Tales,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",01-07-1972,111,2.987674,6.1
14240,Maniac Cop,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",13-05-1988,85,6.595038,5.7
2082,Halloween,"[{'id': 27, 'name': 'Horror'}]",31-08-2007,109,11.607678,5.9
13168,Smiley Face,"[{'id': 35, 'name': 'Comedy'}]",21-01-2007,88,3.799281,6.3
3902,I'm Not There.,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",01-10-2007,135,9.351557,6.6
383,Mala Noche,"[{'id': 18, 'name': 'Drama'}]",05-02-1986,78,2.916721,6
16135,Mister Lonely,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",17-12-2008,112,2.411188,6.6
56224,Z Channel: A Magnificent Obsession,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",16-05-2004,120,1.422413,7.4
27361,Black Moon,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",24-09-1975,100,9.2161,6.8
34867,The Manson Family,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",18-08-2003,95,0.683586,3.6
1387,Superstar: The Karen Carpenter Story,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",30-04-1988,43,0.640356,7.5
24150,Halloween II,"[{'id': 27, 'name': 'Horror'}]",28-08-2009,105,7.490807,5.1
16194,Not Quite Hollywood,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",28-08-2008,103,1.661349,6.9
23127,The Haunted World of El Superbeasto,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",12-09-2009,77,3.517689,6.1
36577,Vampire Girl vs. Frankenstein Girl,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",09-09-2009,84,1.27754,5.2
47122,Flaming Creatures,"[{'id': 18, 'name': 'Drama'}]",29-04-1963,45,0.674241,5.4
41970,The Last of England,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",23-08-1987,87,2.592915,6.1
12718,Teenage Caveman,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",03-04-2002,90,3.553427,3.4
26558,Combat Shock,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 10752, 'name': 'War'}]",14-05-1986,92,1.640696,6.4
25832,Aria,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",27-05-1987,90,2.267249,6.2
4556,Nightwatching,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",06-09-2007,135,0.925278,6.6
42039,All Tomorrow's Parties,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",01-01-2009,82,0.413309,7
46697,Hated:  GG Allin & the Murder Junkies,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",01-01-1994,50,0.822172,7.3
38568,Howl,"[{'id': 18, 'name': 'Drama'}]",26-08-2010,84,5.416588,6.8
35395,Bunny and the Bull,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",27-11-2009,101,3.939557,6.5
46787,Scorpio Rising,"[{'id': 14, 'name': 'Fantasy'}]",01-01-1964,28,0.973352,7.4
58257,Savage Messiah,"[{'id': 18, 'name': 'Drama'}]",27-06-1972,103,1.276455,6.4
84922,Mahler,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",04-04-1974,115,1.352467,5.7
148033,Dottie Gets Spanked,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",17-09-1993,30,0.585939,6.2
65421,Eaux d'artifice,"[{'id': 10402, 'name': 'Music'}]",01-01-1953,12,0.373656,7.2
43337,Inauguration of the Pleasure Dome,"[{'id': 14, 'name': 'Fantasy'}]",01-01-1954,38,0.588972,6.4
183386,Terminal USA,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",17-09-1993,54,0.163415,7.5
19610,A Star Is Born,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",16-12-1976,139,2.447359,5.7
17835,Threads,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",23-09-1984,112,4.242601,7.9
125705,Hamlet,"[{'id': 18, 'name': 'Drama'}]",10-12-2000,178,0.584251,0
51276,Silent Souls,"[{'id': 18, 'name': 'Drama'}]",06-06-2010,77,1.935128,6.6
11951,Vanishing Point,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",15-01-1971,99,5.184013,7.1
842,The Assassination of Richard Nixon,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",17-05-2004,95,10.107677,6.4
1557,23,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",02-07-1998,99,8.271531,7.1
7862,The Counterfeiters,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",09-02-2007,98,9.637382,7.3
13636,Bigger Stronger Faster*,"[{'id': 99, 'name': 'Documentary'}]",30-05-2008,105,6.108182,7
6968,The Baader Meinhof Complex,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",24-09-2008,150,5.155749,7.1
